ID,latitud,longitd,municip,localdd,predio,causa,ecos,tipo,inicio,termino,renuevo,arboreo,arbustv,herbace,total,copa,dur,tempord,temp_yr,difftim,radio,pendint,altitud,CLAVE,TIPO_C,usv,dst_hrt,dist_gr,dist_vs,dist_rb,Prec,Tmin,Tmax,Prec30d,est,porc_copa,ROS_ha_day,N_inc,Rec_prom,N_fires_prom,Rec_area,Fr_yr
1068-Vil-2004-04-25,19.36805556,-101.2513889,Villa Madero,CANCHIO,LA JOYA,,,,25/04/2004,25/04/2004,0,0,4,2,6,NA,NA,secas,2004,1,138.2,25.95401955,1968,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,31.88850094,203.203352,8.105632975,1279.5367,0,14,34,0,_16109,0,6,2,2,2,4,1
1069-Vil-2004-04-27,19.35138889,-101.1513889,Villa Madero,LA PAJARITA,LA MESITA,,,,27/04/2004,27/04/2004,0,2,0,2,4,NA,NA,secas,2004,1,112.84,33.18717957,1152,Aw1(w),Cálido subhúmedo,Bosque de encino/veg secundaria herbácea,6124.096688,3636.106053,8565.102269,3514.113505,0,15,35,0,_16109,50,4,1,1,1,4,NA
107-Ari-2005-05-13,19.19833333,-101.725,Ario de Rosales,A. de Rosales,Co. De San Miguel,,,,13/05/2005,13/05/2005,0,0,4,0,4,NA,NA,lluvias,2005,1,112.84,5.892556667,1886,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,440.1028659,140.0165925,617.8106473,537.3854779,0,8.5,26.5,0,_16515,0,4,2,2,2,9.5,3.1
1070-Vil-2004-05-13,19.33472222,-101.1688889,Villa Madero,TEPETATES,B. LOS FRESNITOS,,,,13/05/2004,13/05/2004,0,0,6,2,8,NA,NA,lluvias,2004,1,159.58,50.68968964,1318,(A)C(w1)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,6300.377117,1303.329931,8668.308668,983.5589957,0,11,34,0,_16109,0,8,1,1,1,8,NA
1071-Vil-2004-05-14,19.38333333,-101.2333333,Villa Madero,LA CANTERA,LA LOBERA,,,,14/05/2004,14/05/2004,0,0,2,0,2,NA,NA,lluvias,2004,1,79.79,26.352314,1897,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,486.5750936,182.9874327,280.3314302,2361.077235,0,12,34,0,_16109,0,2,1,1,1,2,NA
1072-Vil-2005-04-01,19.41,-101.3008333,Villa Madero,PORUAS,PORUAS,,,,01/04/2005,01/04/2005,0,0,3,0,3,NA,NA,secas,2005,1,97.72,14.90711975,2202,C(w2)(w),Templado subhúmedo,Agricultura de temporal,84.94720801,148.1401868,279.3515558,1254.577588,0,11,25,17,_16001,0,3,1,1,1,3,NA
1073-Vil-2005-04-12,19.48472222,-101.0555556,Villa Madero,FRESNOS,FRESNEROS,,,,12/04/2005,12/04/2005,2,0,1,0,3,NA,NA,secas,2005,1,97.72,33.01935577,2085,C(w2)(w),Templado subhúmedo,Pastizal inducido pastizal cultivado,14917.01587,11049.95218,11754.12201,7668.229436,0,5,30,0,16114,0,3,1,1,1,3,NA
1074-Vil-2005-04-19,19.45333333,-101.2055556,Villa Madero,STAS. MARIAS,STAS. MARIAS,,,,19/04/2005,19/04/2005,0,0,5,0,5,NA,NA,secas,2005,1,126.16,5.892556667,1742,(A)C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,2504.212044,90.49692735,4033.743772,81.67449889,0,12,30,0,_16109,0,5,1,1,1,5,NA
1075-Vil-2005-04-24,19.39722222,-101.1911111,Villa Madero,El Aguacate,Co. Las Cañas,,,,24/04/2005,24/04/2005,0,0,10,0,10,NA,NA,secas,2005,1,178.41,27.20804596,1508,(A)C(w2)(w),Templado subhúmedo,Agricultura de riego,1521.767634,26.10099975,2202.084043,2979.372482,0,11,30,0,_16109,0,10,1,1,1,10,NA
1076-Vil-2005-05-03,19.34861111,-101.1847222,Villa Madero,Mesa de la carrera,Mesa de la carrera,,,,03/05/2005,03/05/2005,5,0,40,0,45,NA,NA,lluvias,2005,1,378.47,44.3627739,1966,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,4210.307349,1174.007276,6472.952115,1636.094828,0,15,36,0,_16109,0,45,6,4.2,4.25,77.5,4.1
1077-Vil-2005-05-03,19.34861111,-101.1847222,Villa Madero,Mesa de la carrera,Mesa de la carrera,,,,03/05/2005,03/05/2005,3,0,20,0,23,NA,NA,lluvias,2005,1,270.58,44.3627739,1966,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,4210.307349,1174.007276,6472.952115,1636.094828,0,15,36,0,_16109,0,23,6,4.3,4.33,77,4.2
1078-Vil-2005-05-02,19.36555556,-101.1980556,Villa Madero,Zangarro,Ej. Astillero,,,,02/05/2005,02/05/2005,0,0,15,0,15,NA,NA,lluvias,2005,1,218.51,17.5198307,1877,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,2086.92995,1157.479681,4154.076324,1976.730502,0,14,35,0,_16109,0,15,1,1,1,15,NA
1079-Vil-2005-05-02,19.40277778,-101.2397222,Villa Madero,La Laja,Los caballitos,,,,02/05/2005,02/05/2005,0,0,50,0,50,NA,NA,lluvias,2005,1,398.94,12.01850414,1944,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,1708.250235,1276.42717,1331.737532,2744.259525,0,14,35,0,_16109,0,50,2,2,2,32.5,11
108-Ari-2005-05-19,19.10277778,-101.6380556,Ario de Rosales,Cieneguillas,C. del Gobernador,,,,19/05/2005,19/05/2005,0,2,8,0,10,NA,NA,lluvias,2005,1,178.41,35.4534111,2014,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,0,736.4279677,2199.830956,1465.364846,0,8.5,25.5,0,_16515,20,10,1,1,1,10,NA
1080-Vil-2005-05-07,19.35833333,-101.2075,Villa Madero,la Cumbre,Costa del N.,,,,07/05/2005,07/05/2005,0,0,2,2,4,NA,NA,lluvias,2005,1,112.84,42.06476593,1895,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,1665.586391,1459.61284,4141.119602,850.7718351,0,13,33,0,_16109,0,4,1,1,1,4,NA
1081-Vil-2005-05-16,19.34166667,-101.2111111,Villa Madero,La Cumbre,Los Tanlanos,,,,16/05/2005,16/05/2005,1,2,6,0,9,NA,NA,lluvias,2005,1,169.26,36.38146591,1991,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,3123.959488,2476.039884,5074.483555,215.146524,0,12,30,0,_16109,22.22,9,3,2.5,2.5,6.17,7.5
1082-Vil-2005-05-24,19.38611111,-101.2855556,Villa Madero,V. Madero,la Cuesta de las Nvs,,,,24/05/2005,24/05/2005,0,1,4,0,5,NA,NA,lluvias,2005,1,126.16,19.50783348,2199,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,25.64069307,66.2036296,27.62423584,2.684162777,0,12,33,0,_16109,20,5,1,1,1,5,NA
1083-Vil-2005-05-26,19.41472222,-101.2077778,Villa Madero,Ej. La Consepcion,El Aguacate,,,,26/05/2005,26/05/2005,0,1,2,1,4,NA,NA,lluvias,2005,1,112.84,5.892556667,1549,(A)C(w2)(w),Templado subhúmedo,Selva baja caducifolia/veg primaria,3384.080516,46.20147151,401.0849645,377.5332301,0,11,35,0,_16109,25,4,1,1,1,4,NA
1084-Vil-2005-05-26,19.40555556,-101.2305556,Villa Madero,La Planta,Cerro Los caballitos,,,,26/05/2005,26/05/2005,1,2,1,2,6,NA,NA,lluvias,2005,1,138.2,34.35921478,1818,(A)C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,2712.536954,1128.769839,1227.218423,1815.974195,0,11,35,0,_16109,33.33,6,1,1,1,6,NA
1085-Vil-2005-05-27,19.4425,-101.2694444,Villa Madero,S. Pedro P. Gordas,Angandiro,,,,27/05/2005,27/05/2005,0,1,2,0,3,NA,NA,lluvias,2005,1,97.72,22.88255119,2229,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,350.2925517,751.7921141,3141.369039,1828.297019,0,15,30,0,_16001,33.33,3,1,1,1,3,NA
1086-Vil-2005-05-27,19.37527778,-101.3136111,Villa Madero,la Palizada,L Palizada,,,,27/05/2005,27/05/2005,1,0,1,0,2,NA,NA,lluvias,2005,1,79.79,14.19115543,2381,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,12.67715852,59.94652428,830.1683932,814.3244929,0,15,30,0,_16001,0,2,1,1,1,2,NA
1087-Vil-2005-05-28,19.36388889,-101.3291667,Villa Madero,La Bretaña,Cerro de Gallo,,,,28/05/2005,28/05/2005,2,1,2,0,5,NA,NA,lluvias,2005,1,126.16,3.535533905,2648,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,1056.115,496.6512638,1458.329974,1462.209131,0,12,26,0,_16001,20,5,1,1,1,5,NA
1088-Vil-2005-06-03,19.40888889,-101.2605556,Villa Madero,V. MADERO,PIZARREÑA,,,,03/06/2005,03/06/2005,0,0,2,0,2,NA,NA,lluvias,2005,1,79.79,30.66394997,2100,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,512.0952231,1112.051066,2242.847057,2085.053939,0,12,35,7,_16109,0,2,1,1,1,2,NA
1089-Vil-2005-06-06,19.37916667,-101.2236111,Villa Madero,zangarro,Los Barvechos,,,,06/06/2005,06/06/2005,2,0,0,2,4,NA,NA,lluvias,2005,1,112.84,32.99831772,1750,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,516.8182256,230.1097367,1381.34845,3338.919526,0,12,34,7,_16109,0,4,1,1,1,4,NA
109-Ari-2005-05-21,19.2025,-101.6527778,Ario de Rosales,Pablo Cun,C. de la Barra,,,,21/05/2005,21/05/2005,2,2,0,1,5,NA,NA,lluvias,2005,1,126.16,9.428090096,2314,C(w2)(w),Templado subhúmedo,Cultivo perenne,0,0,1887.93711,2091.483263,0,7,26,0,_16515,40,5,1,1,1,5,NA
1090-Vil-2005-06-07,19.3675,-101.2555556,Villa Madero,puerto de Lobos,C. de la Campana,,,,07/06/2005,07/06/2005,0,0,3,0,3,NA,NA,lluvias,2005,1,97.72,29.46278191,2010,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,78.76352041,279.5099757,372.0267349,1185.390789,0,12,35,7,_16109,0,3,1,1,1,3,NA
1091-Vil-2005-06-08,19.24916667,-101.0333333,Villa Madero,balcones,C. de la Golondrina,,,,08/06/2005,08/06/2005,0,2,3,6,11,NA,NA,lluvias,2005,1,187.12,13.33333302,1765,(A)C(w1)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,22848.64729,15835.68358,12286.36883,0,0,12,32,7,_16109,18.18,11,2,2,2,23,5.9
1092-Vil-2005-06-09,19.35833333,-101.2361111,Villa Madero,El Tigre,C. del Tigre,,,,09/06/2005,09/06/2005,0,3,2,4,9,NA,NA,lluvias,2005,1,169.26,26.87419319,1989,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,1725.156058,1834.925889,1877.769535,2765.323527,0,11,30,7,_16109,33.33,9,1,1,1,9,NA
1093-Vil-2005-06-13,19.40555556,-101.2972222,Villa Madero,El castillo,El Cipres,,,,13/06/2005,13/06/2005,2,0,4,0,6,NA,NA,lluvias,2005,1,138.2,10.54092598,2226,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,62.05231833,199.6638349,206.4539627,1390.629165,0,12,28,1,_16001,0,6,1,1,1,6,NA
1094-Vil-2006-02-24,19.33583333,-101.2369444,Villa Madero,El Caracol,P.P. El Caracol,,,,24/02/2006,24/02/2006,5,0,3,0,8,NA,NA,secas,2006,1,159.58,3.726779938,2065,C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,3567.890859,3914.174861,3767.653375,2671.910587,0,14,33,8,_16109,0,8,5,5,5,6.6,1
1095-Vil-2006-04-05,19.41888889,-101.2538889,Villa Madero,SAN PEDRO PIEDRAS GORDAS,P.P. SAN PEDRO,,,,05/04/2006,05/04/2006,0,2,1,0,3,NA,NA,secas,2006,1,97.72,11.18033981,2021,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,429.9724058,422.9216936,3538.779612,2916.970942,0,13,32,0,_16109,66.67,3,1,1,1,3,NA
1096-Vil-2006-04-21,19.33405556,-101.3061944,Villa Madero,EL CRISTAL,Ej. EL CRISTAL,,,,21/04/2006,21/04/2006,0,0,3,0,3,NA,NA,secas,2006,1,97.72,18.29541588,2186,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,1723.745432,1392.494679,5015.488648,1580.928404,0,14,32,0,_16109,0,3,1,1,1,3,NA
1097-Vil-2006-04-26,19.3535,-101.1923056,Villa Madero,LA CUMBRE,Ej. Pto. Los cajones,,,,26/04/2006,26/04/2006,0,1,0,0,1,NA,NA,secas,2006,1,56.42,29.48634338,1880,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,3254.555682,1888.859865,5612.011203,1213.875447,0,12,32,0,_16109,100,1,6,4.3,4.33,75.5,4
1098-Vil-2006-04-27,19.29677778,-101.2323056,Villa Madero,EL TERREMATE,EJ. LA MINA,,,,27/04/2006,27/04/2006,0,1,5,10,16,NA,NA,secas,2006,1,225.68,16.66666603,1942,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,7679.955163,5790.338108,8011.124193,5602.262738,0,13,31,0,_16109,6.25,16,1,1,1,16,NA
1099-Vil-2006-04-30,19.49097222,-101.1480833,Villa Madero,LOS PLANES,P.P. LA CEIBA,,,,30/04/2006,30/04/2006,0,0,2,0,2,NA,NA,secas,2006,1,79.79,43.73213959,1877,C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,5217.88363,4105.527945,7071.02914,3174.972451,0,13,29,1.5,_16114,0,2,1,1,1,2,NA
110-Ari-2005-05-22,19.04861111,-101.6513889,Ario de Rosales,El Moral,Ej. El carrisalillo,,,,22/05/2005,22/05/2005,0,1,2,3,6,NA,NA,lluvias,2005,1,138.2,10.54092598,1818,(A)C(w1)(w),Templado subhúmedo,Cultivo perenne,26.82727971,0,170.4228144,7457.365721,0,25,42.5,0,_16047,16.67,6,1,1,1,6,NA
1100-Vil-2006-05-10,19.37205556,-101.14,Villa Madero,VILLA MADERO,P.P. PUERTO HONDO,,,,10/05/2006,10/05/2006,0,0,3,0,3,NA,NA,lluvias,2006,1,97.72,18.63389969,1343,Aw1(w),Cálido subhúmedo,Bosque de encino/veg secundaria herbácea,6258.139881,4006.005064,8230.584156,2996.402877,10,11,31,20,_16109,0,3,1,1,1,3,NA
1101-Vil-2006-05-10,19.33602778,-101.1771111,Villa Madero,PLATANALILLOS,P.P. EL TEPETATE,,,,10/05/2006,10/05/2006,0,0.5,2,0,2.5,NA,NA,lluvias,2006,1,89.21,60.47267532,1499,(A)C(w1)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,5680.591952,471.8405945,8074.130615,457.3907109,10,11,31,20,_16109,20,2.5,1,1,1,2.5,NA
1102-Vil-2006-05-10,19.40719444,-101.2618889,Villa Madero,VILLA MADERO,P.P. LA PIZARREÑA,,,,10/05/2006,10/05/2006,0,0,1,0,1,NA,NA,lluvias,2006,1,56.42,23.2438755,2067,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,477.1177852,878.7246501,2009.87271,1852.610654,10,11,31,20,_16109,0,1,1,1,1,1,NA
1103-Vil-2006-05-10,19.44369444,-101.24475,Villa Madero,SN PEDRO PIEDRAS GORDAS,P.P. SN PEDRO Y ANGANDIO,,,,10/05/2006,10/05/2006,1.5,3.5,10,5,20,NA,NA,lluvias,2006,1,252.31,41.3991394,2299,C(w2)(w),Templado subhúmedo,Agricultura de temporal,377.9514888,321.0647773,4256.974224,3745.651321,0,11,31,9,_16001,17.5,20,1,1,1,20,NA
1105-Vil-2006-05-14,19.40133333,-101.2480833,Villa Madero,LOS TANQUES,P.P. LOS HOYOS,,,,14/05/2006,14/05/2006,0.5,0,2,0,2.5,NA,NA,lluvias,2006,1,89.21,35.53167725,2080,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,857.7054122,738.9344824,1818.383536,2471.825197,0,13,30,25,_16109,0,2.5,1,1,1,2.5,NA
1106-Vil-2006-05-15,19.42336111,-101.2761944,Villa Madero,TUNACUARO,EJ. TUNACUARO,,,,15/05/2006,15/05/2006,0,0.5,1,0,1.5,NA,NA,lluvias,2006,1,69.1,3.726779938,2076,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,29.32583805,0,2084.089098,1001.92761,1.1,9,31,20.8,_16001,33.33,1.5,1,1,1,1.5,NA
1107-Vil-2007-03-26,19.41011111,-101.2595,Villa Madero,La Pizarreña,P.P. la Pizarreña,Fumadores,I,Superficial,26/03/2007,26/03/2007,0,0,1,1,2,NA,0.15625,secas,2007,1,79.79,36.70452499,2085,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,603.0988496,1188.668116,2417.25044,2259.338308,0,6,33,0,_16109,0,2,1,1,1,2,NA
1109-Vil-2007-04-16,19.32833333,-101.2419444,Villa Madero,caracol,P.P.C.hujolote,Actividades agropecuarias,I,Superficial,16/04/2007,17/04/2007,0,5,15,20,40,NA,0.849305556,secas,2007,2,356.82,57.46979904,2049,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,4142.491237,4577.457951,4386.655643,3513.099297,0,9,38,0,_16109,12.5,20,1,1,1,40,NA
111-Ari-2005-05-28,19.15277778,-101.695,Ario de Rosales,El Atascoso,Los Fresnos,,,,28/05/2005,28/05/2005,0,0,2,0,2,NA,NA,lluvias,2005,1,79.79,10.86533737,1756,(A)C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,0,0,1256.354357,2596.555625,0,10.5,26.5,0,_16515,0,2,1,1,1,2,NA
1122-Vil-2008-01-07,19.442,-101.2590278,Villa Madero,SAN PEDRO,P.P SAN PEDRO/Piedras Gordas,Actividades agropecuarias,I,Superficial,07/01/2008,08/01/2008,5,0,14,0,19,NA,1.083333333,secas,2008,2,245.92,8.579691887,2113,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,186.5683001,193.8549444,4148.194862,2917.306964,0,1,20,0,16114,0,9.5,1,1,1,19,NA
1161-Vil-2009-04-27,19.48416667,-101.0858333,Villa Madero,EL CHAYOTE,EJ EL CHAYOTE,Actividades agropecuarias,I,Superficial,27/04/2009,27/04/2009,3,0,5,0,8,NA,NA,secas,2009,1,159.58,14.38556385,1974,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,11775.01951,9109.950753,12197.69362,7187.965448,0,20,39,0,16241,0,8,1,1,1,8,NA
1177-Vil-2010-04-06,19.3155,-101.29725,Villa Madero,ACATEN,EL CAMPAMENTO,"Otras actividades productivas (ind., maq., etc)",I,Superficial,06/04/2010,06/04/2010,2,3,15,0,20,NA,0.454861111,secas,2010,1,252.31,41.04536819,2086,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,1812.423516,1186.328173,5216.062301,1006.187695,0,14,39,0,_16109,15,20,4,3,3,123.36,6
1190-Vil-2011-01-19,19.40138889,-101.0363889,Villa Madero,LOS CAPULINES,LOS CAPULINES,Actividades forestales,I,Superficial,19/01/2011,19/01/2011,0,0,2,0,2,NA,0.291666667,secas,2011,1,79.79,34.68108749,2099,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,17054.21532,12045.72813,13266.95184,1397.466409,0,12,31,0,_16241,0,2,1,1,1,2,NA
1191-Vil-2011-02-19,19.42155556,-101.2624167,Villa Madero,PIEDRAS GORDAS,PIEDRAS GORDAS,No determinadas,I,Superficial,19/02/2011,19/02/2011,0,0,10,0,10,NA,0.444444444,secas,2011,1,178.41,31.90698242,2096,C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,593.7413978,374.693185,3173.485844,2105.738477,0,13,33,0,16109,0,10,1,1,1,10,NA
1192-Vil-2011-03-28,19.29111111,-101.3102778,Villa Madero,EJIDO ACATEN (EL BOSQUE),EJIDO ACATEN (EL BOSQUE),No determinadas,I,Superficial,28/03/2011,28/03/2011,0,0,5,0,5,NA,0.423611111,secas,2011,1,126.16,12.963624,1675,(A)C(w2)(w),Templado subhúmedo,Pastizal inducido pastizal cultivado,158.6060363,979.2805328,2645.070291,0,0,11.1,28.1,0,_Tacambaro Nte-El D,0,5,1,1,1,5,NA
1193-Vil-2011-04-07,19.31461111,-101.3266389,Villa Madero,ACATEN,EL HOYO,Actividades agropecuarias,I,Superficial,07/04/2011,08/04/2011,0,0,30,0,30,NA,0.475694444,secas,2011,2,309.02,46.02233887,2157,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,296.0524024,1221.548809,2522.698654,824.7143164,0,17,31,0,_16109,0,15,2,2,2,103.73,6.1
1194-Vil-2011-04-08,19.34094444,-101.3274444,Villa Madero,ACATEN,EL ALTAR,No determinadas,I,Superficial,08/04/2011,09/04/2011,0,0,20,0,20,NA,0.541666667,secas,2011,2,252.31,79.2324295,2401,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,2216.136027,446.4946613,2787.919114,1974.714945,0,18,32,0,_16109,0,10,1,1,1,20,NA
1195-Vil-2011-04-08,19.34611111,-101.3266111,Villa Madero,LA YERBABUENA,EL CRISTAL,No determinadas,I,Superficial,08/04/2011,08/04/2011,0,0,8,0,8,NA,0.204861111,secas,2011,1,159.58,14.90711975,2544,C(w2)(w),Templado subhúmedo,Agricultura de temporal,2657.868237,94.13314867,2496.803167,2468.345798,0,18,32,0,_16109,0,8,1,1,1,8,NA
1196-Vil-2011-04-08,19.33113889,-101.1775,Villa Madero,EL PLATANALILLO,LA CEJA,No determinadas,I,Superficial,08/04/2011,08/04/2011,0,0,5,0,5,NA,0.517361111,secas,2011,1,126.16,8.24957943,1422,(A)C(w1)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,6011.639697,534.0139906,8487.122519,29.89017897,0,18,32,0,_16109,0,5,1,1,1,5,NA
1198-Vil-2011-04-25,19.48394444,-101.2455833,Villa Madero,NIEVES,LA CEJA,Actividades forestales,I,Superficial,25/04/2011,25/04/2011,0,0,10,0,10,NA,0.298611111,secas,2011,1,178.41,11.78511333,2241,C(w2)(w),Templado subhúmedo,Agricultura de temporal,139.1267119,207.0620342,12.80702221,0,0,8,28.5,0,16114,0,10,1,1,1,10,NA
1199-Vil-2011-05-02,19.36275,-101.3448889,Villa Madero,LAGUNA SECA,LAGUNA SECA,No determinadas,I,Superficial,02/05/2011,02/05/2011,0,0,8,0,8,NA,0.291666667,lluvias,2011,1,159.58,9.501461983,2398,C(w2)(w),Templado subhúmedo,Cultivo perenne,1037.871499,35.70452449,260.0835727,1061.099306,0,11,42,0,16123,0,8,1,1,1,8,NA
1200-Vil-2011-05-09,19.37708333,-101.3389722,Villa Madero,PUENTE CORAZA (LOS AVELINOS),PUENTE CORAZA (LOS AVELINOS),Actividades agropecuarias,I,Superficial,09/05/2011,09/05/2011,0,0,2,0,2,NA,0.142361111,lluvias,2011,1,79.79,3.333333254,2357,C(w2)(w),Templado subhúmedo,Agricultura de temporal,572.0085614,0,263.3039774,0,0,11,41,0,16123,0,2,1,1,1,2,NA
1201-Vil-2011-05-12,19.249,-101.0339722,Villa Madero,BALCONES,BALCONES,No determinadas,I,Superficial,12/05/2011,13/05/2011,0,0,35,0,35,NA,0.482638889,lluvias,2011,2,333.78,8.333333015,1762,(A)C(w1)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,22810.10369,15878.6795,12355.7825,0,0,18,37,0,_16109,0,17.5,2,2,2,23,5.9
1202-Vil-2011-05-18,19.45061111,-101.311,Villa Madero,CRUZ GORDA (LA PALOMA),CRUZ GORDA (LA PALOMA),Actividades agropecuarias,I,Superficial,18/05/2011,18/05/2011,0,0,1,0,1,NA,0.107638889,lluvias,2011,1,56.42,12.52774715,2287,C(w2)(w),Templado subhúmedo,Cultivo perenne,62.30539646,0,80.79959498,1462.745071,0,13,30,0,16114,0,1,3,3,3,2.67,3.5
1203-Vil-2011-06-02,19.38194444,-101.3147222,Villa Madero,LA PALIZADA,EL CAPULIN,Actividades agropecuarias,I,Superficial,02/06/2011,02/06/2011,0,0,1,0,1,NA,0.024305556,lluvias,2011,1,56.42,6.666666508,2309,C(w2)(w),Templado subhúmedo,Agricultura de temporal,171.9580236,0,95.51762916,248.3526196,0,20,36,0,16109,0,1,1,1,1,1,NA
1204-Vil-2011-04-25,19.28255556,-101.1282778,Villa Madero,RANCHO GRANDE,RANCHO GRANDE,No determinadas,I,Superficial,25/04/2011,26/04/2011,0,0,8,2,10,NA,0.579861111,secas,2011,2,178.41,22.88255119,963,Aw1(w),Cálido subhúmedo,Selva baja caducifolia/veg primaria,13434.61299,7843.647238,15828.62145,5.066854667,0,19,36,0,_16109,0,5,1,1,1,10,NA
1205-Vil-2011-05-04,19.43380556,-101.2775833,Villa Madero,EL LLANITO,EL LLANITO,Actividades agropecuarias,I,Superficial,04/05/2011,04/05/2011,0,0,7,1,8,NA,0.385416667,lluvias,2011,1,159.58,12.30401897,2122,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,28.85166538,0,2045.304758,1528.862732,0,20,34,0,16109,0,8,1,1,1,8,NA
1206-Vil-2011-05-05,19.22994444,-101.1810833,Villa Madero,EL GATAL (LA MULA),EL GATAL (LA MULA),Actividades forestales,I,Superficial,05/05/2011,05/05/2011,0,0,3,1,4,NA,0.333333333,lluvias,2011,1,112.84,65.88078308,1500,(A)C(w1)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,14763.65982,10943.01846,14395.35532,4411.754616,0,21,35,0,_16109,0,4,1,1,1,4,NA
1207-Vil-2011-05-11,19.34451667,-101.2118056,Villa Madero,LA CUMBRE (PUERTO DE LA SAL),LA CUMBRE (PUERTO DE LA SAL),Actividades agropecuarias,I,Superficial,11/05/2011,11/05/2011,0,0,5,2,7,NA,0.434027778,lluvias,2011,1,149.27,5.892556667,1965,(A)C(w2)(w),Templado subhúmedo,Asentamientos humanos,2801.221256,2654.83909,4832.011091,0,0,20,37,0,_16109,0,7,3,2.5,2.5,5.67,4.5
1208-Vil-2011-04-02,19.33958333,-101.2065,Villa Madero,CARPINTERIA Y GUALLABITOS (CERRO GRANDE),CARPINTERIA Y GUALLABITOS (CERRO GRANDE),"Otras actividades productivas (ind., maq., etc)",I,Superficial,02/04/2011,03/04/2011,0,5,35,0,40,NA,0.756944444,secas,2011,2,356.82,44.3627739,1917,(A)C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,3493.432213,1947.213116,5600.000097,681.1871245,0,16,35,0,_16109,12.5,20,2,2,2,32.5,5.1
1209-Vil-2011-03-30,19.346,-101.2773056,Villa Madero,VILLA MADERO (CERRO DEL TERERIO),VILLA MADERO (CERRO DEL TERERIO),No determinadas,I,Superficial,30/03/2011,31/03/2011,0,10,20,10,40,NA,0.850694444,secas,2011,2,356.82,60.66758347,2305,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,1374.523117,2328.734309,3553.264747,4081.747308,0,16,36,0,_16109,25,20,1,1,1,40,NA
1212-Vil-2012-04-10,19.32197222,-101.2666667,Villa Madero,EL CARACOL,C. GAVILAN O GUAJOLOTE,Actividades agropecuarias,I,Superficial,10/04/2012,11/04/2012,0,0,50,0,50,NA,0.659722222,secas,2012,2,398.94,47.66783142,2165,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,3991.587339,4427.770836,5215.127025,4226.248759,0,7.5,25.3,0.8,_V. Madero Acuitzio,0,25,1,1,1,50,NA
